201706|B1000100000|83224800|210219|334190|0.6290403662587151|0.03373363260831311|0.9309706877627676|0.7458582240813254|0.06119886522060483
201706|B1000100020|1167000|177541|259729|0.6835624824336135|0.03333390324579803|0.9623804038692823|0.8806543889129299|0.02706052347736447
201706|B1000100034|91560800|202943|286871|0.7074364435582544|0.04683728232981599|0.4434841221684208|0.16822640984954657|0.048484679629919356
201706|B1000101400|9283400|139285|229794|0.6061298380288432|0.22706891363226003|0.010146672074736074|0.9989682152990743|0.030732382239037948
201706|B1000101401|16600|0|40936|0.0|0.13333333333333333|1.0|0.14285714285714285|0.008234217749313814
201706|B1000101500|9800|0|9582|0.0|0.3|1.0|0.102803738317757|0.017605633802816902
201706|B2000100001|342432000|367932|443153|0.8302595266194746|0.0491224758867116|0.9180835794133232|0.7173338638044291|0.027010042054813953
201706|B2000100021|652802400|721774|1132124|0.6375397041313495|0.17445976422347514|0.051690158892875426|0.9666872729451365|0.028089431013017405
201706|B2000100022|100814600|779528|315565|2.4702612773913457|0.21362791590563793|0.005263521629671031|0.9732621477292097|0.024321312731268824
201706|B2000100031|536227400|657840|1117160|0.5888502989723943|0.18568115573851735|0.060893651540564475|0.9458033568982224|0.032795891113402954
201706|B2000100036|669505600|1268318|1411333|0.8986667214612002|0.03336557768568931|0.9788658215266787|0.32578952811650885|0.0765466120364385
201706|B2000100037|669644000|653198|807039|0.8093760028945317|0.033656776695522174|0.9696876105284545|0.49151733561592226|0.05732092764995558
201706|B2000100038|54151200|72229|143179|0.504466437117175|0.033336018282762135|0.9960933985810914|0.9835334198572355|0.008580931931720876
201706|B2000100039|634946400|708812|426531|1.661806527544305|0.033460671127918326|0.9719343862917973|0.4351092113435588|0.06973604198646499
201706|B2000100040|950297800|1751162|1800548|0.9725716837318417|0.19796985258771707|0.20605182391034604|0.767348239523639|0.4335346566320595
201706|B2000100041|315608900|330691|322638|1.0249598621365121|0.033354664403005906|0.9567918835962709|0.9788435520302874|0.04509415536048289
201706|B2000100042|486127600|547702|1322855|0.41403026030819706|0.03404935797196573|0.9524010831261828|0.5767969462044763|0.03344734306833432
201706|B2000100045|567357800|1084755|567646|1.9109709220183002|0.03421145189009634|0.9527295246260352|0.34775683583018935|0.05483786576532733
201706|B2000101701|63572600|418122|183667|2.2765221841702648|0.033338190022656033|0.9859283817255562|0.9539778928564322|0.058754271821650016
201706|B2000101702|268269000|254184|437187|0.5814079558632804|0.033600577116487486|0.9585897386034106|0.5742527233510907|0.03040263152822661
201706|B2000101703|22400|0|45166|0.0|0.06666666666666667|1.0|0.3333333333333333|0.13186813186813187
201706|B2000101704|381548600|254014|186282|1.3635992742186578|0.03382320726471849|0.974204086133404|0.8654529423006758|0.05795635710251577
201706|B2000101705|66167400|266340|136773|1.947314162883025|0.03334362737072922|0.9719475078507538|0.9410547422728229|0.012434376679699292
201706|B2000101800|320310000|4778522|461403|10.35650396724772|0.07094746788216301|0.15938416888319418|0.8884501899849285|0.0386111513599227
201706|B2000101801|34535600|683682|336343|2.0326928165592864|0.2254740046673397|0.38263122792823323|0.9949465338910376|0.056236714909213115
201706|B2000101802|59677200|47525|64699|0.7345554027110156|0.16410176731430376|0.21352787108421256|0.8971514471105361|0.02850683968351445
201706|B2000101803|114237400|363862|286740|1.2689614284717863|0.03333941802441803|0.987886998913129|0.9838278759405774|0.07516723599546982
201706|B2000101804|44587400|471304|212317|2.2198128270463506|0.033336030586854935|0.9918382794219786|0.9773525589735732|0.07882109422778379
201706|B2000102101|283891400|3387939|265630|12.754353800399052|0.07568599500655365|0.16333082988138192|0.894351801518348|0.04441988404791193
201706|B2000102102|97282400|319135|178014|1.7927522554405833|0.03339213520124658|0.9862900411918826|0.737910368836205|0.023894578102743046
201706|B2000102301|73834200|176952|179068|0.9881832599906181|0.03334523056481223|0.9550355326720358|0.9075175959318346|0.0389526698094044
201706|B2000102401|104356400|183109|155568|1.1770351229044533|0.03333653504432769|0.9999951974335085|0.9999738589428556|0.06401684477102239
201706|B2000102402|140644200|131609|125629|1.047600474412755|0.2279086617454936|0.3667796773185217|0.8499321982823564|0.0571850986306639
201706|B2000102801|253298600|348320|356697|0.9765150814276543|0.2854783245009345|0.1012626368555728|0.8218823264967943|0.02353933060109733
201706|B2000102901|276311200|385487|233424|1.6514454383439578|0.033777268133267965|0.9783085019625191|0.7936584667167974|0.07892325306265553
201706|B2000102902|232524200|362062|314447|1.1514245643939995|0.16218340387671223|0.13812916954797672|0.8594602224305438|0.040706512948106226
201706|B2000103301|413897000|645212|792112|0.81454642777789|0.033457860233056066|0.9517175750776772|0.42029642257079436|0.0453728605082661
201706|B2000103701|38569200|0|65|0.0|0.06666666666666667|1.0|0.0|1.0
201706|B2000103702|33638400|104325|35816|2.9128043332588787|0.03335515392294071|0.9700794570435358|0.9459967327976129|0.030154498273783224
201706|B2000103801|22423200|41617|12811|3.248536414019202|0.033343606624742894|0.9820834890720594|0.7012462823962612|0.027497954966904683
201706|B2000104001|56958600|37923|46120|0.8222679965307892|0.03347036062918709|0.9943501897158921|0.8319462973551024|0.9306948387004332
201706|B2000104402|5496200|3273|5778|0.5664589823468328|0.03341156529108808|0.3935067475063564|0.9661751951431049|0.49455676516329705
201706|BA000104501|0|0|1|0.0|0.0|0.0|0.0|0.0
201706|BA000104502|0|0|0|0.0|0.08333333333333333|1.0|0.0|0.6666666666666666
201706|BA000104503|1500|10999|1|10999.0|0.19990914872353957|9.085127646046853E-5|1.0|0.018558604925750444
201706|BA000104504|75639000|133652|25591|5.222617326403814|0.24235626453971418|0.07028201110952859|0.8951542630964864|0.021568461063529082
201706|BA000104505|12000|5|2|2.5|0.052380952380952375|0.1428571428571429|1.0|0.8571428571428571
201706|BA000104506|61345500|111510|23177|4.811235276351556|0.0333473469082224|0.9796489817092383|0.9069567796213339|0.01886023268034791
201706|BA000104601|12000|4|0|0.0|0.03333333333333333|0.0|1.0|1.0
201706|BA000104602|208993500|62753|68253|0.9194174615035237|0.03339190409620831|0.91774491511844|0.32934587340166965|0.05113979908985796
201706|BA000104603|110742000|30954|39205|0.7895421502359393|0.03336076315869678|0.3122428453872177|1.0|0.5455151111380292
201706|BC000103501|482820500|1086881|303332|3.583139925889784|0.03334098615652591|0.9665809347071803|0.47934020467568605|0.0528321036546773
201706|BC000103503|385131500|274286|419720|0.6534975698084438|0.14366146548262693|0.17798694568170992|0.8940040534845921|0.06269689706565178
201706|BC000103504|413253500|873549|286447|3.0496007987516016|0.0333382815355525|0.9714251218247386|0.49610370608805066|0.051475868131418835
201706|BC000103505|154095000|245572|313083|0.7843670847666593|0.12694645732004098|0.02114001558867673|0.9879493801444785|0.028320009237495485
201706|BC000103506|140898000|111995|127582|0.8778275932341553|0.03365442885699038|0.307247713890321|0.9072885707667664|0.2938858236685058
201706|BC000103507|663801500|498030|1022378|0.48712902664180957|0.03338632312565322|0.9714345070904569|0.5492657433257332|0.06026841302953441
201706|BC000103508|419061500|276313|420828|0.6565936677217296|0.03334096828301668|0.971908504810853|0.8972080646957494|0.06629844168921033
201706|BC000103509|44026900|7832|103735|0.07550007229960959|0.0567620855849277|0.29063823572367464|0.9986067033052094|0.5160937011042067
201706|BC000103510|297528000|169985|257563|0.6599744528523118|0.16187745141626406|0.11399270873469869|0.9070634711733953|0.13457739080200457
201706|BC000103601|66408000|174823|47810|3.656619953984522|0.03333436543255748|0.9948010347263858|0.9250168123739072|0.010353474712720603
201706|BC000104604|24800|14671|10536|1.392463933181473|0.29988792463689096|1.3630787405150002E-4|0.9997956542469859|0.029038066751741427
